row_number,datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,driver_suspected_under_influence,area_risk,officer_heart_rate
2377555,2011-06-27_12:49:00,-26.183543999999998,27.856420400000005,30.83665212502323,29.0,tall,male,2b7a7efb70,vehicular,vehicle equipment violation,True,False,True,arrest,True,True,False,False,True,True,True,consent,vehicle equipment violation,False,medium,99
1354719,2014-02-14_02:22:00,-26.1781609,27.87211359999999,14.052848016517038,21.0,tall,,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,True,True,other,moving traffic violation,False,medium,72
1868443,2015-04-21_00:25:00,-26.174959499999986,27.89385079999998,29.611316599822256,35.0,medium,male,3ce33785e5,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,65
2177200,2014-05-31_00:48:00,-26.181181199999997,27.86357959999998,29.39386626287198,21.0,tall,female,3ce33785e5,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,medium,68
1922787,2014-04-27_01:20:00,-26.1781609,27.87211359999999,26.485809756393948,38.0,medium,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,True,True,other,moving traffic violation,False,medium,86
2900002,2011-09-01_01:20:00,-26.204684999999998,27.924415600000003,15.879866275996324,22.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,69
2381972,2014-06-27_02:23:00,-26.173416699999997,27.942547200000007,28.7119675725276,21.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
2006601,2012-05-10_01:49:00,-26.173416699999997,27.942547200000007,34.67553391728098,41.0,short,male,82f2e31c2b,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,True,True,plain view,moving traffic violation,False,high,64
2251171,2013-06-01_00:57:00,-26.177522099999997,27.927282700000006,18.46388157588062,24.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,71
362120,2014-11-26_00:52:00,-26.173276099999995,27.940987000000007,34.27993674394068,21.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,61
2611262,2012-07-30_00:50:00,-26.178528,27.928059700000006,37.46352392947916,21.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,55
2839752,2012-08-03_01:16:00,-26.204684999999998,27.924415600000003,32.205897926585386,25.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,True,high,55
1563907,2010-03-14_22:49:00,-26.173416699999997,27.942547200000007,22.282792244113953,26.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,54
2917121,2014-09-13_00:25:00,-26.179543099999997,27.928801800000002,19.462291897014335,29.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,58
246446,2010-11-12_03:04:00,-26.204684999999998,27.924415600000003,13.9536981306381,40.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,53
381724,2012-11-30_01:07:00,-26.1854437,27.9168303,24.465091089926904,24.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
1618769,2010-03-21_03:18:00,-26.186500799999997,27.915609900000007,22.490185891321715,22.0,tall,male,01aa59bb70,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,True,False,other,moving traffic violation,False,high,69
2622551,2010-07-03_03:49:00,-26.173416699999997,27.942547200000007,28.38914671670321,23.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
1646414,2013-03-23_00:51:00,-26.159108699999997,27.922785000000005,26.602056436683778,22.0,tall,female,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,True,True,other,moving traffic violation,False,high,84
1362399,2015-02-15_00:11:00,-26.178623199999997,27.9306708,36.35334561738035,21.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,55
116606,2012-10-25_00:10:00,-26.174365099999996,27.940284500000004,22.903540521377007,22.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,61
2446319,2011-06-08_01:10:00,-26.204684999999998,27.924415600000003,31.26616118013352,52.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,74
1555169,2015-03-12_01:20:00,-26.204684999999998,27.924415600000003,28.07750063827081,46.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,73
2828220,2014-08-30_00:54:00,-26.179543099999997,27.928801800000002,30.884964526175935,26.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,69
1312836,2011-02-10_23:47:00,-26.176205699999997,27.935604900000044,23.55847342098479,50.0,medium,male,2b7a7efb70,vehicular,moving traffic violation,False,True,False,citation,False,False,False,False,True,True,True,consent,moving traffic violation,False,high,99
2713087,2012-08-15_02:35:00,-26.174552,27.939827800000003,26.119229728198007,30.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
2347131,2010-06-23_01:55:00,-26.175707099999997,27.93710990000001,23.337097974995242,39.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,53
1950428,2011-04-03_01:50:00,-26.1924139,27.929241200000007,28.273562767872555,21.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,69
2027412,2011-05-12_02:09:00,-26.205594599999998,27.923414000000008,24.706064565595035,26.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,58
840512,2011-01-09_01:04:00,-26.204684999999998,27.924415600000003,26.1891392325276,21.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
2784727,2013-08-24_02:28:00,-26.178623199999997,27.9306708,22.45588518796347,24.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,True,high,61
2531018,2012-07-19_05:23:00,-26.173416699999997,27.942547200000007,47.81780679148743,39.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,69
2038831,2015-05-13_01:10:00,-26.184501399999995,27.918575000000004,31.85930561882307,23.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
2190402,2014-05-04_23:29:00,-26.204684999999998,27.924415600000003,29.496866847228954,25.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
2404290,2015-06-30_00:29:00,-26.204684999999998,27.924415600000003,29.095286532416914,54.0,short,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,71
1809441,2010-04-14_00:48:00,-26.183478299999997,27.920680000000004,25.226986379095663,24.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
2015403,2013-05-11_00:38:00,-26.183768999999998,27.920082600000043,31.260866359922954,31.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
1956873,2016-04-03_23:25:00,-26.204684999999998,27.924415600000003,38.56422367003812,24.0,short,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
2007028,2012-05-10_05:19:00,-26.1825294,27.92149520000001,14.962761085784011,43.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,71
463775,2010-01-18_01:12:00,-26.173416699999997,27.942547200000007,33.720957880303565,26.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
1502185,2010-02-07_23:46:00,-26.208344299999986,27.922992800000003,26.13627027465038,41.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,60
1695563,2014-03-29_01:02:00,-26.204684999999998,27.924415600000003,16.075073435693675,23.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,67
2797575,2012-08-26_02:18:00,-26.1825294,27.92149520000001,32.75790407812875,21.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,probable cause,moving traffic violation,False,high,72
2721584,2013-08-16_23:40:00,-26.205594599999998,27.923414000000008,22.794413752313343,43.0,medium,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,66
2978237,2012-09-02_00:31:00,-26.1913586,27.929389299999983,31.92568863316216,28.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
64632,2013-10-18_02:24:00,-26.1874106,27.914503100000005,17.335603141770125,27.0,tall,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,True,True,other,moving traffic violation,False,high,74
2990669,2011-09-23_01:20:00,-26.205594599999998,27.923414000000008,22.43560737172562,38.0,short,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,67
2696234,2015-08-12_05:09:00,-26.173416699999997,27.942547200000007,37.211352012460836,56.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
1708119,2011-03-31_03:09:00,-26.17444379999999,27.943206900000007,26.96695461147833,28.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
160303,2015-10-31_01:30:00,-26.204684999999998,27.924415600000003,29.898051785882974,33.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,69
2409275,2012-06-03_04:34:00,-26.189136499999996,27.9125978,28.488614645137023,54.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
2501534,2010-07-15_02:21:00,-26.175707099999997,27.93710990000001,38.403508664771806,19.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
1422364,2011-02-23_00:59:00,-26.204684999999998,27.924415600000003,17.33643285747183,37.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
3018886,2012-09-27_01:00:00,-26.2041088,27.924966000000026,27.95201266692761,53.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
1703376,2014-03-30_01:51:00,-26.1854437,27.9168303,21.325563497039887,24.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,73
2002725,2015-04-09_01:37:00,-26.1863035,27.9158137,31.632796702963077,35.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,74
2941751,2010-09-17_04:01:00,-26.218811399999986,27.918717000000044,26.627393879238664,40.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
2977454,2011-09-02_04:41:00,-26.1844241,27.918733200000005,42.93085771475575,27.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
2728724,2013-08-17_00:26:00,-26.1874106,27.914503100000005,33.04082940688478,24.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
1527650,2012-03-10_00:35:00,-26.185924399999998,27.930157900000026,23.247280245428662,31.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,54
2985359,2012-09-22_05:26:00,-26.183043999999995,27.92162540000001,25.577263625372478,30.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,56
303240,2013-01-01_02:57:00,-26.173416699999997,27.942547200000007,33.23811223564486,26.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,67
2868104,2014-08-07_00:19:00,-26.183043999999995,27.92162540000001,40.098876978310265,26.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
631352,2012-12-23_22:30:00,-26.146389499999998,27.931141400000044,31.391720917460425,60.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,65
1731248,2011-03-05_00:46:00,-26.175707099999997,27.93710990000001,26.314254226839893,36.0,short,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
2407864,2011-06-03_00:35:00,-26.183478299999997,27.920680000000004,34.044957958960474,25.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,75
1934884,2011-04-29_03:01:00,-26.204684999999998,27.924415600000003,34.482143913169715,33.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,66
2851893,2011-08-05_00:21:00,-26.1844241,27.918733200000005,41.14127927915452,25.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
3052399,2011-09-04_02:18:00,-26.1790582,27.925447800000043,15.583418105015411,24.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
1906290,2012-04-25_00:38:00,-26.204684999999998,27.924415600000003,21.133900327003218,41.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
1486712,2010-02-05_02:13:00,-26.204684999999998,27.924415600000003,33.35177884219758,35.0,short,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
1680041,2014-03-27_05:33:00,-26.178623199999997,27.9306708,17.615052109247394,64.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,58
142481,2011-10-29_00:07:00,-26.173276099999995,27.940987000000007,37.53836543394984,30.0,tall,female,82f2e31c2b,vehicular,registration,False,False,True,warning,False,False,False,False,True,False,True,plain view,registration,False,high,64
2320437,2014-06-20_00:30:00,-26.1767525,27.936001800000028,37.806388616533994,24.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
562758,2012-12-16_22:45:00,-26.204684999999998,27.924415600000003,17.09650821077673,50.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
408577,2012-01-14_04:35:00,-26.205594599999998,27.923414000000008,20.16977254163372,26.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
2857748,2010-08-06_04:05:00,-26.183478299999997,27.920680000000004,32.838778599552306,33.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,72
343085,2012-11-23_23:57:00,-26.177696200000007,27.9325666,26.782535411114775,41.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,62
224286,2010-11-11_04:15:00,-26.1769896,27.934008700000007,21.566570502821023,18.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,61
1555710,2015-03-12_05:12:00,-26.181191,27.925463000000008,30.754039476381497,41.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
2853174,2012-08-05_03:37:00,-26.173416699999997,27.942547200000007,31.63321358040549,30.0,short,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,74
1515888,2015-02-08_23:15:00,-26.183043999999995,27.92162540000001,15.762586631775948,24.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
313684,2012-11-21_23:47:00,-26.1740111,27.94116290000001,26.496767745558262,21.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
2466985,2011-07-11_02:10:00,-26.1872119,27.929945800000027,32.096697530525816,27.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,72
2853073,2012-08-05_00:57:00,-26.185924399999998,27.930157900000026,28.65544022186035,23.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
2426433,2013-06-05_01:51:00,-26.178994699999997,27.933518600000028,25.29105496222923,45.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
536012,2012-12-12_02:17:00,-26.173416699999997,27.942547200000007,25.927456811396635,42.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,60
2492321,2014-07-13_23:30:00,-26.176205699999997,27.935604900000044,27.254694296499842,17.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,51
190247,2011-10-07_03:23:00,-26.1844241,27.918733200000005,28.390225868398733,23.0,tall,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,False,False,other,moving traffic violation,False,high,74
1680957,2015-03-27_01:51:00,-26.178623199999997,27.9306708,28.959162556739113,25.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,72
1335464,2011-02-12_01:30:00,-26.1863035,27.9158137,29.093822469566668,31.0,short,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,62
1362467,2015-02-15_01:26:00,-26.204684999999998,27.924415600000003,25.212257657072453,35.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
2822008,2015-08-29_04:29:00,-26.174365099999996,27.940284500000004,20.65785012425228,26.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,67
2396033,2014-06-29_22:15:00,-26.204684999999998,27.924415600000003,26.923175889390375,23.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
1707986,2011-03-31_01:51:00,-26.1760541,27.911861400000006,33.60035860329321,20.0,medium,male,2b7a7efb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,high,78
2012470,2011-05-11_00:31:00,-26.204684999999998,27.924415600000003,21.581914476793745,28.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
2120222,2014-05-23_05:00:00,-26.183768999999998,27.920082600000043,31.05763597863946,27.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,52
226819,2012-11-11_21:27:00,-26.173416699999997,27.942547200000007,21.179691909499482,42.0,medium,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,61
2849347,2015-08-04_03:19:00,-26.2077021,27.92557500000001,37.92254595130426,19.0,short,male,6f0e6c9ea2,vehicular,moving traffic violation,False,True,True,citation,False,False,False,True,True,False,False,consent,moving traffic violation,False,high,75
2281570,2013-06-15_01:50:00,-26.1863035,27.9158137,17.235822509673962,33.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
46605,2015-10-15_02:24:00,-26.190654499999987,27.91090459999998,39.83383093273983,23.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
2184237,2014-05-03_02:04:00,-26.1924139,27.929241200000007,35.231732207727504,51.0,medium,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,54
1490352,2014-02-05_01:02:00,-26.1863035,27.9158137,18.838205750090022,28.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,71
2251132,2013-06-01_01:23:00,-26.1806446,27.926549400000027,13.300008481080273,23.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,60
2841172,2013-08-03_00:46:00,-26.182097399999996,27.923552300000026,21.2276429203488,24.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
2317582,2012-06-20_02:05:00,-26.173515999999992,27.943263,28.772489400548782,27.0,tall,female,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,False,True,other,moving traffic violation,False,high,73
2489363,2011-07-13_02:05:00,-26.174552,27.939827800000003,34.73975634666074,33.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
721330,2014-12-06_00:23:00,-26.175707099999997,27.93710990000001,21.592349772847825,46.0,medium,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,68
1915654,2013-04-26_00:31:00,-26.204684999999998,27.924415600000003,30.70194622436952,30.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,55
2551081,2013-07-02_23:34:00,-26.181191,27.925463000000008,24.67483474176038,35.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,74
1749276,2014-03-07_00:38:00,-26.205594599999998,27.923414000000008,17.394010702261667,27.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
1471141,2011-02-03_01:36:00,-26.177124999999997,27.906459700000028,15.08462589154104,36.0,medium,male,2b7a7efb70,vehicular,moving traffic violation,False,True,True,citation,False,False,False,False,True,True,True,consent,moving traffic violation,False,high,84
2599274,2013-07-28_00:46:00,-26.176602799999998,27.929169200000004,27.36340375526993,23.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
136451,2012-10-28_01:55:00,-26.174365099999996,27.940284500000004,27.042653748486234,24.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,60
2680338,2013-08-11_03:26:00,-26.179543099999997,27.928801800000002,34.043527310476435,31.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
1597969,2012-03-18_01:44:00,-26.1874106,27.914503100000005,39.64585719764869,21.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,True,True,other,moving traffic violation,False,high,63
2012498,2011-05-11_00:45:00,-26.209282099999996,27.922055400000005,17.839977762090946,27.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
1518430,2011-02-09_00:01:00,-26.17444379999999,27.943206900000007,36.13974116308739,27.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
2501553,2010-07-15_02:42:00,-26.1926877,27.93184420000003,15.852946543789178,20.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
1567061,2013-03-14_23:08:00,-26.178161299999992,27.93161810000001,24.208076430638034,34.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
1896992,2011-04-24_01:09:00,-26.204684999999998,27.924415600000003,15.631089506404921,24.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,66
